date,rented bike count,hour,temperature(°c),humidity(%),wind speed (m/s),visibility (10m),dew point temperature(°c),solar radiation (mj/m2),rainfall(mm),snowfall (cm),seasons,holiday,functioning day
2018-03-31,1578,4PM,18.0,32,3.0,1836,1.0,1.03,0.0,0.0,Spring,No Holiday,Yes
2018-03-31,1531,5PM,17.3,36,3.4,1722,2.0,0.8,0.0,0.0,Spring,No Holiday,Yes
2018-03-31,1391,6PM,16.6,33,2.6,1867,0.2,0.48,0.0,0.0,Spring,No Holiday,Yes
2018-03-31,1025,7PM,15.3,41,2.0,1751,2.1,0.08,0.0,0.0,Spring,No Holiday,Yes
2018-03-31,972,8PM,14.0,45,1.6,1729,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-31,1010,9PM,13.3,48,1.6,1582,2.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-31,922,10PM,12.8,52,1.5,1616,3.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-31,655,11PM,12.4,63,1.3,1201,5.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,579,12AM,12.1,70,0.8,1050,6.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,453,1AM,11.7,74,0.5,979,7.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,322,2AM,11.7,72,0.6,915,6.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,221,3AM,11.9,71,0.7,853,6.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,147,4AM,12.1,69,0.3,827,6.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,96,5AM,12.3,65,0.5,1085,5.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,110,6AM,12.4,61,0.4,1131,5.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,169,7AM,12.5,62,0.4,1003,5.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,342,8AM,12.9,64,1.5,778,6.2,0.06,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,485,9AM,13.5,66,1.8,934,7.2,0.16,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,566,10AM,14.7,61,2.0,945,7.2,0.64,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,737,11AM,16.7,55,2.1,1182,7.6,1.37,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,926,12PM,18.0,53,3.1,1350,8.2,1.53,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,1156,1PM,17.9,60,2.2,1248,10.0,0.86,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,1201,2PM,17.5,67,2.1,832,11.2,0.42,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,1349,3PM,18.2,63,2.2,687,11.0,0.72,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,1409,4PM,18.2,69,3.2,625,12.4,0.87,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,1362,5PM,18.0,72,1.8,559,12.8,0.47,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,1296,6PM,17.7,75,2.1,519,13.2,0.12,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,1066,7PM,17.4,79,2.3,614,13.7,0.03,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,984,8PM,17.1,80,1.5,480,13.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,983,9PM,16.9,81,1.9,472,13.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,841,10PM,16.7,83,2.4,416,13.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-01,588,11PM,16.3,82,1.3,480,13.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,468,12AM,16.1,80,1.9,605,12.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,295,1AM,16.0,79,1.0,716,12.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,155,2AM,15.7,81,1.4,694,12.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,111,3AM,15.6,81,1.2,628,12.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,86,4AM,15.7,79,1.2,628,12.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,125,5AM,15.3,82,1.4,508,12.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,359,6AM,14.9,81,0.4,580,11.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,918,7AM,15.1,80,1.0,623,11.6,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,1469,8AM,15.7,75,1.1,804,11.2,0.11,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,806,9AM,16.6,70,1.5,945,11.0,0.3,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,579,10AM,17.5,66,1.3,1059,11.0,0.55,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,662,11AM,18.5,61,1.6,1301,10.8,0.95,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,818,12PM,20.8,50,2.0,1240,9.9,1.82,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,818,1PM,21.9,48,2.5,1113,10.3,2.14,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,920,2PM,23.0,42,3.4,1315,9.3,2.1,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,993,3PM,23.7,43,2.8,1347,10.3,2.28,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,1218,4PM,23.0,47,4.1,1417,11.0,2.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,1569,5PM,22.0,49,3.7,1582,10.7,1.28,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,2401,6PM,20.7,54,4.1,1484,11.0,0.5,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,1779,7PM,19.1,60,3.4,1592,11.1,0.1,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,1517,8PM,18.2,65,1.8,1563,11.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,1503,9PM,17.9,64,2.1,1652,10.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,1213,10PM,17.4,66,2.3,1565,10.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-02,803,11PM,16.8,70,0.9,1426,11.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,532,12AM,16.8,69,0.8,1395,11.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,430,1AM,17.1,72,1.7,1353,12.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,275,2AM,17.0,73,1.6,1184,12.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,156,3AM,17.0,74,1.7,1294,12.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,124,4AM,16.9,74,1.2,1199,12.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,163,5AM,16.9,73,1.6,1275,12.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,388,6AM,16.8,74,1.2,1265,12.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,1033,7AM,16.8,73,1.0,1366,11.9,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,1677,8AM,17.3,71,0.5,1481,11.9,0.17,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,867,9AM,18.3,67,2.4,1375,12.0,0.55,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,664,10AM,18.9,66,2.0,1298,12.4,0.85,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,696,11AM,19.0,67,1.9,1062,12.7,0.52,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,913,12PM,19.6,63,2.9,1034,12.3,0.68,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,870,1PM,20.1,61,2.6,1117,12.3,1.01,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,931,2PM,21.0,53,3.2,1306,11.0,1.12,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,961,3PM,19.9,58,2.5,1348,11.3,0.51,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,1173,4PM,19.7,58,3.7,1302,11.1,0.78,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,1436,5PM,19.7,57,2.6,1302,10.9,0.54,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,2134,6PM,18.9,68,3.3,1326,12.8,0.12,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,1415,7PM,18.0,74,3.1,1258,13.2,0.02,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,1470,8PM,17.3,80,2.4,927,13.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,1223,9PM,17.0,83,3.2,744,14.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,1030,10PM,16.0,85,2.0,409,13.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-03,454,11PM,15.0,94,1.6,163,14.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,355,12AM,15.0,96,2.1,141,14.3,0.0,0.1,0.0,Spring,No Holiday,Yes
2018-04-04,113,1AM,14.8,96,1.7,209,14.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,15,2AM,14.5,97,2.2,179,14.0,0.0,3.5,0.0,Spring,No Holiday,Yes
2018-04-04,22,3AM,14.3,97,1.2,228,13.8,0.0,7.0,0.0,Spring,No Holiday,Yes
2018-04-04,14,4AM,14.1,97,1.7,306,13.6,0.0,3.0,0.0,Spring,No Holiday,Yes
2018-04-04,19,5AM,11.9,97,3.4,305,11.4,0.0,3.0,0.0,Spring,No Holiday,Yes
2018-04-04,172,6AM,11.7,95,0.7,2000,10.9,0.0,2.0,0.0,Spring,No Holiday,Yes
2018-04-04,665,7AM,10.3,90,1.2,2000,8.7,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,1284,8AM,10.3,86,2.5,2000,8.0,0.15,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,378,9AM,10.4,81,1.4,2000,7.2,0.36,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,505,10AM,10.7,81,1.4,2000,7.5,0.57,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,744,11AM,12.8,65,2.0,2000,6.3,1.76,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,928,12PM,15.3,54,2.1,1989,6.0,2.83,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,951,1PM,16.7,47,1.4,2000,5.3,3.24,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,1096,2PM,17.9,42,1.3,1981,4.7,3.04,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,1209,3PM,17.9,44,2.2,2000,5.4,2.79,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,1413,4PM,17.9,42,1.1,2000,4.7,2.25,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,1745,5PM,17.2,46,2.2,2000,5.4,1.6,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,2402,6PM,16.0,47,2.1,2000,4.6,0.79,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,1626,7PM,14.3,53,2.1,2000,4.8,0.17,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,1374,8PM,12.8,56,2.0,2000,4.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,1256,9PM,11.8,57,1.9,2000,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,1041,10PM,10.9,58,1.5,2000,2.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-04,668,11PM,10.2,58,2.4,2000,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-05,436,12AM,9.5,61,1.7,2000,2.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-05,373,1AM,9.0,62,1.9,2000,2.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-05,220,2AM,9.0,63,2.1,2000,2.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-05,150,3AM,8.9,64,2.2,2000,2.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-05,87,4AM,8.8,65,2.5,2000,2.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-05,18,5AM,8.3,81,2.0,1060,5.2,0.0,0.1,0.0,Spring,No Holiday,Yes
2018-04-05,21,6AM,7.5,94,2.4,511,6.5,0.0,0.4,0.0,Spring,No Holiday,Yes
2018-04-05,38,7AM,7.1,94,2.2,572,6.1,0.0,1.5,0.0,Spring,No Holiday,Yes
2018-04-05,207,8AM,6.7,94,2.7,1127,5.7,0.05,2.0,0.0,Spring,No Holiday,Yes
2018-04-05,129,9AM,6.8,89,2.9,2000,5.1,0.07,0.0,0.0,Spring,No Holiday,Yes
2018-04-05,95,10AM,7.1,87,2.9,2000,5.0,0.15,0.0,0.0,Spring,No Holiday,Yes
2018-04-05,47,11AM,7.1,93,2.6,697,6.0,0.19,0.0,0.0,Spring,No Holiday,Yes
2018-04-05,70,12PM,7.3,95,2.2,676,6.5,0.3,0.5,0.0,Spring,No Holiday,Yes
2018-04-05,84,1PM,7.7,95,1.9,442,6.9,0.4,0.0,0.0,Spring,No Holiday,Yes
2018-04-05,46,2PM,8.0,95,1.5,514,7.2,0.35,0.0,0.0,Spring,No Holiday,Yes
2018-04-05,37,3PM,8.1,96,1.9,410,7.4,0.26,0.5,0.0,Spring,No Holiday,Yes
2018-04-05,31,4PM,8.1,96,1.5,281,7.4,0.21,1.0,0.0,Spring,No Holiday,Yes
2018-04-05,46,5PM,8.0,96,1.4,298,7.3,0.13,1.0,0.0,Spring,No Holiday,Yes
2018-04-05,75,6PM,7.6,96,2.0,660,6.9,0.04,0.0,0.0,Spring,No Holiday,Yes
2018-04-05,75,7PM,7.6,96,1.5,1309,6.9,0.0,1.5,0.0,Spring,No Holiday,Yes
2018-04-05,56,8PM,7.3,96,1.9,2000,6.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-05,99,9PM,7.3,96,1.5,749,6.6,0.0,1.0,0.0,Spring,No Holiday,Yes
2018-04-05,77,10PM,7.2,96,1.0,700,6.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-05,79,11PM,7.1,96,1.3,1497,6.5,0.0,0.5,0.0,Spring,No Holiday,Yes
2018-04-06,56,12AM,7.2,95,0.9,861,6.4,0.0,0.5,0.0,Spring,No Holiday,Yes
2018-04-06,50,1AM,7.2,95,0.2,683,6.4,0.0,0.5,0.0,Spring,No Holiday,Yes
2018-04-06,27,2AM,7.3,96,1.0,337,6.6,0.0,1.5,0.0,Spring,No Holiday,Yes
2018-04-06,18,3AM,7.2,96,0.8,349,6.5,0.0,2.0,0.0,Spring,No Holiday,Yes
2018-04-06,9,4AM,6.8,97,2.2,453,6.3,0.0,2.0,0.0,Spring,No Holiday,Yes
2018-04-06,54,5AM,6.3,97,1.7,787,5.8,0.0,0.5,0.0,Spring,No Holiday,Yes
2018-04-06,178,6AM,6.1,96,2.1,798,5.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-06,591,7AM,5.7,95,3.4,1136,4.9,0.02,0.0,0.0,Spring,No Holiday,Yes
2018-04-06,1235,8AM,5.9,90,2.8,1820,4.3,0.32,0.0,0.0,Spring,No Holiday,Yes
2018-04-06,719,9AM,6.9,83,2.2,1666,4.2,0.83,0.0,0.0,Spring,No Holiday,Yes
2018-04-06,529,10AM,8.0,73,2.8,1641,3.4,1.44,0.0,0.0,Spring,No Holiday,Yes
2018-04-06,598,11AM,8.3,69,4.1,1217,2.9,1.81,0.0,0.0,Spring,No Holiday,Yes
2018-04-06,756,12PM,6.7,71,4.6,543,1.8,1.05,0.0,0.0,Spring,No Holiday,Yes
2018-04-06,683,1PM,7.9,58,4.3,488,0.1,1.88,0.0,0.0,Spring,No Holiday,Yes
2018-04-06,572,2PM,7.4,56,3.5,461,-0.8,1.04,0.0,0.0,Spring,No Holiday,Yes
2018-04-06,545,3PM,6.8,50,4.1,660,-2.9,0.56,0.0,0.0,Spring,No Holiday,Yes
2018-04-06,585,4PM,6.6,50,4.0,645,-3.1,0.81,0.0,0.0,Spring,No Holiday,Yes
2018-04-06,776,5PM,6.3,50,4.4,707,-3.3,0.64,0.0,0.0,Spring,No Holiday,Yes
2018-04-06,1114,6PM,5.9,43,5.3,859,-5.7,0.62,0.0,0.0,Spring,No Holiday,Yes
2018-04-06,659,7PM,4.8,48,3.8,1126,-5.3,0.17,0.0,0.0,Spring,No Holiday,Yes
2018-04-06,508,8PM,4.3,59,4.6,991,-3.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-06,447,9PM,4.0,67,3.0,794,-1.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-06,499,10PM,3.9,68,3.0,737,-1.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-06,312,11PM,3.8,75,4.1,604,-0.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,282,12AM,3.0,67,3.3,945,-2.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,225,1AM,2.6,67,2.7,1053,-2.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,123,2AM,1.8,81,2.9,325,-1.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,122,3AM,1.5,82,3.5,372,-1.2,0.0,0.1,0.0,Spring,No Holiday,Yes
2018-04-07,80,4AM,1.6,70,3.6,1392,-3.2,0.0,0.1,0.0,Spring,No Holiday,Yes
2018-04-07,57,5AM,1.6,62,4.9,1372,-4.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,108,6AM,1.7,58,3.8,1189,-5.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,206,7AM,1.9,51,4.9,1297,-7.1,0.07,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,399,8AM,2.4,44,4.3,1375,-8.6,0.41,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,426,9AM,3.4,37,3.6,1668,-9.9,1.07,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,453,10AM,4.3,31,4.9,1661,-11.3,1.77,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,553,11AM,4.7,26,4.8,1927,-13.2,1.55,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,697,12PM,6.0,23,4.2,1990,-13.6,2.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,852,1PM,7.4,22,4.5,1964,-12.9,2.98,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,919,2PM,8.1,24,4.7,1914,-11.3,2.99,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,925,3PM,7.6,36,5.0,1928,-6.5,1.39,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,897,4PM,7.9,34,4.7,1979,-7.0,1.09,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,908,5PM,7.6,36,5.3,2000,-6.5,1.8,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,714,6PM,6.4,43,3.7,2000,-5.2,0.92,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,518,7PM,4.9,47,3.5,2000,-5.4,0.2,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,458,8PM,4.2,44,4.1,2000,-6.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,443,9PM,3.8,39,3.2,2000,-8.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,426,10PM,3.5,41,2.8,2000,-8.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-07,368,11PM,3.1,39,3.1,2000,-9.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-08,325,12AM,2.9,46,2.2,2000,-7.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-08,224,1AM,2.4,46,1.7,2000,-8.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-08,191,2AM,2.2,49,1.9,2000,-7.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-08,141,3AM,2.0,50,2.0,2000,-7.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-08,90,4AM,1.7,51,1.3,2000,-7.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-08,59,5AM,1.3,51,1.6,2000,-7.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-08,101,6AM,0.9,52,1.1,2000,-7.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-08,159,7AM,0.9,54,0.8,2000,-7.3,0.11,0.0,0.0,Spring,No Holiday,Yes
2018-04-08,332,8AM,2.9,53,1.5,1892,-5.7,0.68,0.0,0.0,Spring,No Holiday,Yes
2018-04-08,405,9AM,5.1,46,2.7,1888,-5.5,1.34,0.0,0.0,Spring,No Holiday,Yes
2018-04-08,494,10AM,6.3,39,2.8,2000,-6.6,1.55,0.0,0.0,Spring,No Holiday,Yes
2018-04-08,586,11AM,6.4,29,2.7,2000,-10.3,0.9,0.0,0.0,Spring,No Holiday,Yes
2018-04-08,709,12PM,6.9,30,1.8,1994,-9.5,0.85,0.0,0.0,Spring,No Holiday,Yes
2018-04-08,847,1PM,7.4,27,1.8,2000,-10.4,0.86,0.0,0.0,Spring,No Holiday,Yes
2018-04-08,777,2PM,7.9,27,1.0,1985,-9.9,0.75,0.0,0.0,Spring,No Holiday,Yes
2018-04-08,343,3PM,7.3,38,0.8,2000,-6.1,0.38,0.0,0.0,Spring,No Holiday,Yes
2018-04-08,137,4PM,6.1,65,1.5,1465,0.0,0.21,0.0,0.0,Spring,No Holiday,Yes
2018-04-08,58,5PM,4.3,80,2.6,1357,1.1,0.23,0.1,0.0,Spring,No Holiday,Yes
2018-04-08,22,6PM,3.0,89,1.5,283,1.3,0.07,1.9,0.0,Spring,No Holiday,Yes
2018-04-08,44,7PM,2.5,94,1.8,349,1.6,0.0,1.0,0.0,Spring,No Holiday,Yes
2018-04-08,93,8PM,2.7,90,1.5,639,1.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-08,170,9PM,2.8,88,2.1,592,1.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-08,177,10PM,2.7,88,2.0,621,0.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-08,182,11PM,2.9,85,0.9,829,0.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,197,12AM,3.2,84,0.6,785,0.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,140,1AM,2.8,87,0.8,462,0.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,97,2AM,2.2,88,0.5,508,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,52,3AM,1.6,94,0.3,426,0.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,43,4AM,1.1,95,0.5,345,0.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,91,5AM,0.7,96,1.0,206,0.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,239,6AM,0.1,97,0.6,77,-0.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,651,7AM,0.6,97,1.3,66,0.1,0.05,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,1163,8AM,1.0,97,0.9,148,0.5,0.22,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,682,9AM,2.6,96,1.1,316,2.0,0.87,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,506,10AM,5.2,73,1.0,668,0.7,2.08,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,644,11AM,7.5,54,0.9,1013,-1.2,2.49,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,799,12PM,10.4,44,1.7,1235,-1.3,2.93,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,869,1PM,12.4,32,1.7,1441,-3.8,3.06,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,921,2PM,13.9,26,2.5,1537,-5.3,2.99,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,1038,3PM,14.2,24,1.8,1743,-6.1,2.6,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,1185,4PM,15.3,24,1.5,1534,-5.1,2.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,1479,5PM,15.3,26,0.9,1257,-4.1,1.39,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,2401,6PM,14.8,24,1.3,1514,-5.6,0.69,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,1599,7PM,13.4,33,1.2,1356,-2.5,0.15,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,1362,8PM,11.7,34,0.9,1393,-3.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,1232,9PM,10.3,38,0.5,1433,-3.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,1069,10PM,9.6,41,0.5,1428,-3.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-09,623,11PM,9.6,43,1.2,1333,-2.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,485,12AM,9.0,46,1.2,1259,-2.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,376,1AM,9.0,44,1.0,1314,-2.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,250,2AM,8.8,43,1.0,1490,-3.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,149,3AM,8.1,48,0.8,1455,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,102,4AM,7.5,48,1.0,1458,-2.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,123,5AM,7.1,53,0.8,1392,-1.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,370,6AM,6.9,51,0.9,1546,-2.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,981,7AM,7.2,50,1.1,1454,-2.5,0.1,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,1702,8AM,9.6,38,1.4,1527,-4.0,0.58,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,982,9AM,11.9,35,1.1,1664,-3.1,0.95,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,703,10AM,15.2,31,1.6,1757,-1.8,1.84,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,839,11AM,18.5,27,1.3,1610,-0.8,2.59,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,1023,12PM,20.5,37,4.6,1761,5.2,2.94,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,967,1PM,21.9,34,5.1,1861,5.3,2.77,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,913,2PM,21.2,35,7.4,1992,5.1,1.8,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,933,3PM,21.4,33,4.8,1998,4.4,1.63,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,1080,4PM,20.9,34,5.8,2000,4.4,1.37,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,1004,5PM,20.6,39,5.6,2000,6.1,0.74,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,1805,6PM,19.7,52,7.2,2000,9.5,0.2,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,1153,7PM,19.2,55,5.8,2000,9.9,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,336,8PM,19.1,58,6.1,2000,10.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-04-10,133,9PM,17.5,70,7.3,1634,11.9,0.0,0.5,0.0,Spring,No Holiday,Yes
2018-04-10,75,10PM,15.8,83,5.4,691,12.9,0.0,1.5,0.0,Spring,No Holiday,Yes
